Energy,Zero Crossing Rate,F0,F2,Jitter,Shimmer,Band Energy Ratio,Pause Rate,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Spectral Flux,Spectral Flatness,Emotion,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7
0.024714643,0.060882568359375,599.62775,366.4305,0.03770113,0.004579897,1840.58044113713,26.42105263157895,1263.2340480624734,1840.58044113713,2716.40625,1.6904587,0.010345002,happy,-377.78305,102.83889,39.49779,29.085796,19.828327,-0.25765055,-8.670319,-2.7133465,-1.1513647,-5.6311407,-5.992576,-5.7622595,-5.4592934,0.36611682,0.43282565,0.33221257,0.29214364,0.31353715,0.40006366,0.48861927,0.48518038,0.6175478,0.6173392,0.42489243,0.2872184,19.340932490517876,15.596492714239407,19.440909729754665,16.504886440407443,17.476096566189323,15.90006891400103,14.863249343828732
0.0072140577,0.04875745271381579,533.2038,301.06024,0.030893408,0.00096233946,1794.839195855454,28.444444444444443,1180.260122182987,1794.839195855454,2457.2368421052633,1.5253054,0.008292298,neutral,-439.32895,108.80001,42.687366,33.068184,24.930277,8.33062,-3.8627946,-3.8212068,1.7006763,1.639917,-4.2810845,-4.3515716,-5.8012843,0.35272017,0.38961795,0.34858185,0.28862828,0.30956137,0.40157485,0.5084424,0.52022445,0.4757845,0.59399635,0.69673824,0.52281827,18.04811973729966,15.023602255393953,18.3492910591463,16.445218959765963,17.359432455928044,16.200814944672878,15.285813596301374
0.009999236,0.0506640625,494.65576,287.70755,0.032230437,0.0012900209,1792.260605887364,28.845070422535212,1149.8388266804643,1792.260605887364,2370.8333333333335,1.5278307,0.009199959,sad,-430.88217,111.03952,47.7412,30.545967,22.99771,6.7390785,-3.8107288,-2.0369601,0.1918755,-5.7575135,-4.362202,-5.8988943,-4.7237062,0.24372345,0.30375805,0.3129164,0.26537,0.29339623,0.3496698,0.37500146,0.40620518,0.49888092,0.62096274,0.6129106,0.37329602,18.867103777006346,15.965682492676187,20.262475905044383,16.708727181326214,17.577314843229644,16.02872388172468,15.477220598799155
0.07896141,0.12434206170550847,1346.4618,1048.341,0.057788167,0.026528172,1928.0117066458404,0.0,1911.5601302070156,1928.0117066458404,3755.4952330508477,1.8715452,0.03871697,angry,-249.11395,64.89324,18.797783,15.964232,5.9370193,4.554992,-2.1085513,-7.5449367,-8.515294,0.49083936,-1.4553195,-5.228483,-8.177935,0.31173715,0.3124418,0.29366517,0.31715363,0.34091645,0.3965149,0.4683459,0.43560508,0.462493,0.4538407,0.3316687,0.2857585,20.002002473812567,17.34881675960789,19.142091370470638,18.151493824476947,18.673199272004705,18.130284860778914,16.14991121117358
0.009185904,0.055108252992021274,534.70526,321.87283,0.034419455,0.0013623986,1807.727019776988,22.755555555555556,1234.3313051133318,1807.727019776988,2431.0172872340427,1.5202496,0.013171291,angry,-424.0242,112.340904,53.4535,21.468185,9.124868,9.342654,1.4530576,-0.59215933,0.08214542,-2.7518792,-0.63926196,-3.4594097,-4.4423933,0.41236517,0.39492765,0.35508245,0.3194578,0.3188506,0.36326766,0.42069694,0.42290652,0.5307342,0.63107145,0.54246014,0.44451043,19.118098830454578,14.580628484637545,16.653892981419553,17.50681327274233,16.385270529207222,16.369526689348827,15.821104081539179
0.019901814,0.07633809840425532,943.0933,402.32715,0.030655049,0.0039651017,1868.5008465514882,22.444444444444443,1390.7611860120114,1868.5008465514882,2778.507313829787,1.5013657,0.022794876,angry,-395.21838,97.725784,45.080162,22.809435,14.862535,10.899702,-1.8267621,-3.0719767,-1.555708,-0.0029000195,-0.15833135,-5.0124025,-5.3048196,0.27193037,0.33903,0.34633633,0.32095963,0.31811795,0.3570787,0.4757109,0.46015579,0.3822314,0.5478525,0.6287648,0.41883332,19.300630643705713,16.29454548809023,18.098757602084685,17.400205441327074,17.044136373168286,16.406604180480528,16.25629878565053
0.010168449,0.0870361328125,905.6922,358.00604,0.03617887,0.0021290178,1816.1037559642614,23.272727272727273,1412.4773206773766,1816.1037559642614,2759.086277173913,1.5419677,0.022695575,disgust,-398.54056,105.962296,44.21147,23.673733,10.503956,8.418014,-1.0424106,-0.17756386,1.8453823,-6.694645,-0.34919962,-3.8845274,-5.6032205,0.3284085,0.38307887,0.35633922,0.4021852,0.35620275,0.40499198,0.47532588,0.43858263,0.5460462,0.617659,0.48266092,0.32938012,18.877061147203396,14.495402092902763,17.67613220613692,17.34232811812225,17.802194040449088,17.68315813269685,15.284122123983176
0.0070013953,0.05734592013888889,639.14044,355.7504,0.02688466,0.0010526474,1820.1082632167067,34.71186440677966,1223.8180284129678,1820.1082632167067,2540.1785714285716,1.495932,0.012505479,disgust,-435.2413,114.55156,46.462242,18.493664,12.535801,10.548958,4.7038517,1.6164833,-0.68253934,0.9093748,-0.20712163,-4.5143757,-5.455794,0.4925487,0.5338803,0.47255737,0.3921969,0.42243087,0.47178146,0.47552854,0.4693106,0.49123335,0.6220834,0.6583545,0.60229194,17.628330462427098,13.729181274314765,17.256686557353113,17.436670028594357,16.90331649717275,16.02847602513465,15.740969464587316
0.009471559,0.06707702020202021,675.3368,324.8144,0.03494819,0.001478601,1846.0351512084158,21.557894736842105,1312.5828357082473,1846.0351512084158,2722.774621212121,1.5753057,0.016303347,disgust,-421.60077,107.24841,46.758373,24.889101,12.332686,9.515115,2.2978945,-1.5103906,1.2312744,-2.8957343,0.09940661,-3.499036,-5.0087366,0.3770284,0.35481513,0.31160736,0.3122301,0.37569046,0.42083266,0.36676317,0.391294,0.5727013,0.6825232,0.4675618,0.3371199,18.74034722550838,16.61277998253401,17.334328124035803,17.177628736916816,17.055080665157902,16.5376263993795,15.526923192401487
0.04725288,0.08767860814144737,1090.2706,574.2802,0.036836695,0.011674643,1963.4183430147432,0.2222222222222222,1571.615964608108,1963.4183430147432,3317.845394736842,1.632794,0.02958378,fear,-327.30847,86.99247,35.04597,10.929532,12.017938,5.666546,-6.205762,-3.6133416,-1.6142553,-1.7192134,-4.2383533,-2.325911,-7.3766465,0.36577043,0.44165647,0.36930737,0.29768065,0.31432486,0.31627074,0.39604717,0.3543226,0.3194099,0.4867215,0.6256358,0.5249268,18.120277482043324,16.50370249070275,17.373167491456382,16.510090492831555,17.631412137344952,16.67802705140917,15.932187131610826
0.010260188,0.060399615575396824,690.07855,346.1147,0.03198339,0.0015661955,1823.3473544264082,34.71186440677966,1261.3410726436327,1823.3473544264082,2489.8313492063494,1.5250189,0.017263964,fear,-420.31656,109.761734,45.777184,17.230614,14.5226,13.762113,1.2081158,0.45758492,0.003965075,-1.1553241,-2.531695,-2.622,-4.82391,0.29957318,0.27488375,0.24409088,0.26895386,0.36262938,0.41362992,0.4038255,0.33063206,0.37111238,0.716974,0.7244111,0.4827981,19.7433695868604,15.757419231011909,16.798673729859654,16.343558871752684,16.593319782273657,16.17823790572787,15.03730180603845
0.013230007,0.08285329311708861,925.5867,418.7054,0.028781036,0.0030755452,1889.1976164250013,27.30666666666667,1422.0495687577315,1889.1976164250013,2876.7800632911394,1.5013639,0.028341614,fear,-397.58182,100.50309,41.029346,19.40427,17.701809,12.465806,-1.0103946,-2.1101274,-0.27518612,-1.8412358,-1.5634946,-3.2820609,-4.471471,0.29873744,0.36238843,0.38304827,0.3156599,0.27873644,0.30229923,0.4770441,0.5338764,0.5015861,0.6238012,0.68722963,0.51626694,18.702441677998888,14.764775612656143,17.477383006293863,16.500053604574926,17.07316450901454,15.870215422032668,15.64418461062722
0.024212584,0.08712259928385417,933.1455,473.43033,0.03805471,0.005931876,1957.0102267204547,21.17391304347826,1567.6269435890972,1957.0102267204547,3472.2493489583335,1.640748,0.024297869,happy,-355.2152,93.14268,32.0244,18.01464,11.7333,4.845741,0.41870692,1.7015785,-6.762135,-3.9084084,-3.2696831,-2.0451193,-2.9854233,0.39891645,0.44556475,0.3457487,0.28980014,0.34399232,0.41948363,0.48815724,0.4018533,0.45968547,0.6400468,0.65262574,0.41478026,19.194641622049634,15.060534791930328,17.54846812523876,16.0188946388084,16.599902726314358,16.51969950288,15.6856549626678
0.008728494,0.048436215049342105,526.7749,294.04678,0.034032006,0.0011089273,1850.1502067504402,28.444444444444443,1209.290805590153,1850.1502067504402,2432.8741776315787,1.5398235,0.013842178,happy,-444.03223,108.67281,52.087395,23.563377,16.657427,10.462863,2.47336,1.8746029,-1.561095,-3.334207,-1.6865528,-3.4685345,-4.273641,0.30606806,0.35751975,0.27450043,0.2118947,0.27975616,0.34768447,0.3833853,0.45635906,0.588706,0.72749215,0.5991756,0.3184782,18.479406922019034,16.33045816622447,17.9991807498286,16.548195166329528,15.712318847552169,15.912155794869223,15.453527839965677
0.0090976525,0.05849515474759615,592.43427,316.77905,0.030275276,0.0013569219,1843.6966631824528,20.48,1241.8163384153981,1843.6966631824528,2525.165264423077,1.4928248,0.012602366,happy,-436.18494,106.70523,52.26463,28.074993,17.226921,8.802363,1.1339426,1.5250264,-2.8592641,-2.8780591,-0.7695622,-5.4801025,-4.0696697,0.29086387,0.37930477,0.3795287,0.3020317,0.34224188,0.33866218,0.39440903,0.45318907,0.47125065,0.63888615,0.69585884,0.45572644,18.63774816047127,14.792707454678862,17.871889614832977,16.26241267758136,16.920377176931858,16.341866328104572,16.13100350789548
0.008547711,0.046441650390625,507.90442,290.80438,0.024022663,0.0010858182,1772.151334779165,26.94736842105263,1085.3218200962929,1772.151334779165,2117.87109375,1.3382623,0.007923568,neutral,-455.67743,114.49785,56.479027,24.803558,15.521582,10.97224,2.2491372,1.1064253,-1.5898488,-4.9060006,-0.7718921,-2.8399975,-3.0742729,0.3458187,0.34906548,0.23401567,0.2312717,0.33328193,0.47827107,0.52021945,0.39945525,0.5283507,0.68285096,0.5513399,0.34639072,18.174336716720994,15.493174342140794,18.143353286562807,16.884437418227712,16.584447774499658,15.588336757923054,15.827134791238294
0.018295666,0.0780792236328125,959.4433,342.88373,0.035689574,0.0031229085,2004.7466575120445,22.26086956521739,1525.0169218731319,2004.7466575120445,3550.6184895833335,1.5661799,0.02371545,sad,-405.02994,86.39575,47.23689,25.838905,14.851176,12.2207155,2.0650074,-0.9096764,-1.214904,-2.0234156,-1.5436977,-2.9773636,-6.42489,0.36626676,0.41541588,0.35622665,0.3495753,0.35813388,0.3338199,0.3769751,0.3093474,0.37578586,0.59384525,0.6127653,0.4115183,18.10596993667645,17.129418983913926,17.931508658327225,16.296489225872204,16.0412325103248,16.387620109942635,15.576950273510093
0.006440295,0.04399539262820513,434.52158,281.26733,0.023126515,0.0007482975,1787.6165862354444,27.675675675675677,1105.3473706401262,1787.6165862354444,2126.602564102564,1.2818118,0.008930065,sad,-464.3358,114.23385,54.699524,23.055006,17.422821,13.251127,4.707584,3.045668,-1.6960136,-0.8208023,-0.14153786,-4.319695,-4.8819375,0.42474806,0.39354876,0.3433437,0.28358462,0.3100064,0.38903967,0.4406138,0.4372368,0.4653803,0.6808752,0.7566911,0.56473726,18.43178888257474,15.357344786849458,17.54310725604238,16.54829147121821,16.09855176017952,15.390927203944093,15.260917936915535
0.009749173,0.05055082514044944,530.6508,328.28107,0.027049841,0.0013418972,1802.984300342379,24.094117647058823,1169.7670361007026,1802.984300342379,2401.7731741573034,1.3817691,0.010379955,sad,-435.7083,107.34139,50.700146,26.179056,17.412416,13.577048,2.0411997,2.470746,-0.49466804,-1.6648864,-1.3983759,-3.5153809,-5.9093423,0.3341876,0.32289004,0.3995566,0.34277743,0.26017135,0.33192113,0.4258586,0.38001004,0.3727186,0.5791601,0.7334947,0.55352014,19.881350891564463,15.94606516386648,18.188405607390127,16.76664797245146,16.08049730893389,15.910858499924988,15.560610038408843
0.015499892,0.060753676470588235,725.1889,345.1798,0.046576314,0.002472787,1681.2781499859689,25.28395061728395,1206.8862868626925,1681.2781499859689,2259.8345588235293,1.7124021,0.013506792,angry,-388.84177,114.475105,42.079327,29.784803,13.390344,1.0206107,-1.5455883,-2.60116,-1.9518713,-5.5523424,-1.1279302,-5.28066,-9.708646,0.29325432,0.36537954,0.46750155,0.45482585,0.4748758,0.3550962,0.3819374,0.45925108,0.33522424,0.42765337,0.5299783,0.39217696,19.689754386149414,14.182457265705304,18.879667546987477,17.628600903425184,17.661902427003447,16.596423621257323,15.485231295990086
0.0079182815,0.0416015625,487.40506,311.8547,0.026759105,0.0009350926,1701.2058065014367,26.94736842105263,1029.6148415021785,1701.2058065014367,1880.56640625,1.3774368,0.0047712037,disgust,-439.15497,118.741165,45.359154,31.606958,25.711096,2.583458,0.8221116,1.8220326,-1.3814205,-2.6426668,-2.1401374,-3.7814133,-5.3835764,0.35399538,0.3726441,0.3864128,0.35675198,0.3963554,0.3866765,0.4157889,0.45076331,0.52447665,0.61894035,0.6612565,0.522184,19.20821660322316,13.805217812502608,18.12824246769741,16.436890184927158,18.213147159261133,15.597753817409062,15.815330206506463
0.012478792,0.04124735169491525,437.85834,300.5235,0.033243716,0.0014452868,1612.473059086159,37.236363636363635,983.4683920406231,1612.473059086159,1831.0381355932204,1.4264146,0.003478507,fear,-413.072,120.14509,43.5513,36.595795,22.502531,-1.367745,-1.92909,0.0134275565,-1.5518861,-7.3147197,-3.3807487,-5.3872533,-7.9033556,0.28398132,0.2719602,0.27842385,0.38132852,0.4075564,0.44654632,0.44935948,0.46777165,0.44998708,0.47576296,0.5142128,0.3741562,20.656912276966565,14.670801288923352,19.754722305549787,17.31332780631478,18.215575645667684,16.358961133020397,14.948320027299811
0.022137893,0.04603549890350877,476.46735,364.96085,0.041131448,0.002991541,1604.050891305444,38.64150943396226,1042.289253667514,1604.050891305444,1999.8629385964912,1.6597122,0.0038550855,happy,-380.54608,121.38614,36.521164,23.202595,9.49832,-0.28151944,-2.3492098,-3.9261599,-8.070195,-5.1094494,-1.8181143,-7.2340817,-9.3664255,0.27244762,0.29906136,0.29001293,0.34370187,0.3573978,0.38573885,0.50175846,0.52739924,0.33677047,0.37321615,0.44823945,0.38392496,19.780296561729475,16.11011697129386,20.230470562090847,17.559495420947034,17.762853132632728,17.025089410961723,16.067415049901573
0.0104113985,0.04921324823943662,468.52002,323.65115,0.03583098,0.0013102341,1637.2376768998045,30.567164179104477,1055.6578360729366,1637.2376768998045,2079.555457746479,1.5100286,0.005801764,neutral,-424.44955,119.45348,43.87569,31.366713,16.808393,6.1285744,-0.11392175,-0.6507558,-3.027475,-6.6492558,-2.7757778,-5.19892,-8.1278515,0.29628226,0.37046823,0.421497,0.30537155,0.39232826,0.46502364,0.39908537,0.34322885,0.4515284,0.51273894,0.47279698,0.364865,18.197416985951055,14.755732500084989,19.37223269288144,16.487793270415768,17.644276821232875,16.570888461886582,15.16099678755692
0.01449915,0.04866817079741379,439.37628,367.60596,0.04596536,0.0017945245,1563.8119437782657,37.925925925925924,1004.4056425965986,1563.8119437782657,1943.426724137931,1.7310315,0.0049459497,sad,-392.1807,127.39737,46.39881,27.61941,8.221891,2.934622,-1.4575937,-6.7076683,-6.0453076,-6.7037954,-1.9666289,-7.230106,-8.279243,0.21314262,0.33931497,0.4716813,0.3984044,0.45418113,0.4829352,0.44579217,0.39961794,0.3040963,0.36236545,0.42031866,0.32155377,21.596024291074897,14.181391436992055,19.313373511899705,17.7175688132255,17.630967331579924,16.765375393606757,14.832898861480608
0.0108672865,0.08167613636363637,762.6205,344.8051,0.05064613,0.0021432485,1884.1867601667918,28.054794520547944,1499.6500613213268,1884.1867601667918,3021.408279220779,1.8317223,0.023875132,angry,-392.4213,103.05636,38.92434,24.466887,17.62079,3.9736412,-4.2597313,-2.3031728,0.725834,-0.6639216,-1.3208439,-5.172674,-6.1697955,0.31862172,0.36425492,0.37446088,0.3551528,0.39695433,0.41812545,0.43855077,0.4805605,0.43827888,0.51363975,0.639989,0.48751852,18.15929192621022,13.696967129534018,17.228442355669447,16.195155032382925,17.848995934069375,16.55528927420622,15.061844545729418
0.006531987,0.06785102739726027,608.5513,310.85867,0.042630725,0.0011469154,1975.7631388906407,29.681159420289855,1468.8070927311414,1975.7631388906407,3296.446917808219,1.6620897,0.019809077,disgust,-419.8647,102.889496,42.210888,22.754063,22.511187,5.868626,0.9492791,1.5421655,-0.81198406,1.5371242,-1.3303283,-6.3687577,-7.18996,0.45602813,0.5035922,0.46319622,0.38830876,0.4046999,0.41758212,0.51698875,0.529565,0.5358392,0.73620546,0.772042,0.5930635,18.090900935129124,14.021143252746459,16.872230478306836,16.126252189259848,17.063049039003104,16.16307341493198,15.419372828213971
0.006833535,0.07217227711397059,775.1086,286.36258,0.043132424,0.0012448999,1980.147290319382,32.0,1487.0267700682539,1980.147290319382,3291.8198529411766,1.6914439,0.025537066,fear,-408.04242,99.56477,36.922985,26.254885,25.34244,5.3148837,-2.1108527,2.363364,4.8182273,-1.1216156,-0.8395323,-8.56795,-6.78259,0.43881896,0.43931875,0.37611982,0.3962624,0.43802905,0.4487242,0.52207273,0.535479,0.6549401,0.7568029,0.61369073,0.386332,19.651454011566063,12.586770357327254,16.961428448614097,17.000865592384688,17.817505512989314,16.5403821899529,15.669098327730095
0.018429128,0.06533708243534483,698.8095,377.11874,0.041826416,0.002861905,1834.1647802279938,37.925925925925924,1349.8507128896076,1834.1647802279938,2886.314655172414,1.8149823,0.014630606,happy,-363.48477,105.74139,37.86111,24.052187,15.403155,1.7067202,-10.490244,-6.9581575,-2.3738377,-3.0462234,-2.355138,-3.8210857,-12.161438,0.33354563,0.38258561,0.3761254,0.32576033,0.3876298,0.4584512,0.40451166,0.43619162,0.44484395,0.53368825,0.5476687,0.3831527,19.2602462205411,14.973166345042145,19.04009634990067,17.150474546883075,18.440176145000706,16.616762459122544,15.272500459568676
0.009385154,0.05447313262195122,491.61545,334.67258,0.040145516,0.0012886706,1731.4568517467699,26.256410256410255,1147.629485432507,1731.4568517467699,2355.087652439024,1.6315043,0.007865782,neutral,-418.83688,116.03473,40.035942,27.05274,17.67324,3.2076285,-4.162702,-0.90920246,-0.6871972,-0.62665325,-0.57468843,-3.628855,-7.400522,0.34136263,0.35328832,0.36080515,0.40190914,0.38117272,0.40266213,0.50519377,0.47459927,0.5104947,0.6391081,0.50216603,0.29860175,18.07181412781153,14.450451716106668,17.32404905857749,16.40130911416413,17.96671518075533,16.434678452593822,15.639517949946036
0.008069094,0.05586350132042254,533.07513,310.239,0.040229794,0.0010949491,1852.8028842231674,30.567164179104477,1267.8885745923305,1852.8028842231674,2772.2271126760565,1.6844343,0.010244131,sad,-419.499,110.23839,44.28794,27.04712,22.734556,8.741648,-5.479489,-5.666195,1.320698,-2.2288473,-1.492151,-6.4297323,-8.52407,0.3494469,0.4405726,0.40450087,0.43863866,0.4906153,0.48509705,0.55093414,0.5152506,0.5229216,0.5636801,0.465896,0.3296486,18.86487526706749,13.754660460038057,18.062241510636877,16.71895288208298,17.73118594424418,16.162046110074584,14.806752800861268
0.031838518,0.13649338942307693,1270.1556,823.75586,0.04914777,0.008000287,1878.5079092225967,27.62162162162162,1812.856472308514,1878.5079092225967,3360.877403846154,1.8963981,0.0387834,angry,-321.68915,83.1845,41.720066,34.15468,17.00137,-3.746294,-12.828825,-6.233499,-0.76218027,-9.563669,-6.5475364,-4.9481907,-6.9609036,0.36345652,0.5127101,0.42202872,0.3140109,0.36538357,0.3319708,0.39021817,0.45290595,0.42300126,0.46429375,0.4463642,0.37629676,20.931804115943873,15.215401895202309,19.5784776881728,16.744844982518664,18.753403247274246,17.88615420187236,15.825385944913455
0.0069049,0.09569819286616162,1069.7793,286.11877,0.032894995,0.0018417579,1958.534973550024,21.557894736842105,1598.0483257770645,1958.534973550024,3200.757575757576,1.4920758,0.032689977,disgust,-425.17416,91.59056,48.903793,31.191854,24.241035,6.268302,-1.9445642,1.3416811,3.2841828,-2.3871639,-2.6088772,-5.7034583,-2.9503224,0.3471513,0.36905697,0.34033686,0.34809536,0.44954577,0.44154447,0.43514898,0.48895893,0.49160933,0.6365355,0.7287608,0.54600614,18.26751165467749,14.126410978326545,17.291594721611144,16.021393672841697,17.280187149464357,16.048267552852508,15.941215845124699
0.0090416,0.09984258395522388,1259.8184,299.99033,0.034633923,0.0023900867,1942.3823688724378,32.507936507936506,1592.2549083992476,1942.3823688724378,3149.2537313432836,1.5369492,0.032321427,fear,-412.19867,90.76887,51.075962,33.8051,25.06464,5.3145933,-3.0665145,-0.37435788,4.798348,-5.8913727,-6.295846,-4.6675305,-4.8239865,0.3126863,0.30063674,0.2812689,0.25875366,0.32972792,0.33738542,0.41479024,0.49155015,0.5003784,0.5774985,0.68279773,0.5753414,18.588923003395507,13.939984669162511,18.12031063615214,16.524348891791927,17.59214283209486,16.32003435154455,15.511068170888128
0.020968912,0.09261322021484375,888.378,411.1611,0.050918184,0.0047678635,1972.9493269414106,34.13333333333333,1615.6635495819837,1972.9493269414106,3351.9287109375,1.889564,0.02271061,happy,-352.55292,89.58917,45.518917,28.217155,17.928722,-1.288981,-10.071077,-3.2544794,-3.3174548,-4.8275824,-9.008489,-3.5208683,-6.935378,0.37988612,0.36683124,0.25327078,0.29536456,0.30080956,0.28430063,0.3196379,0.3314429,0.40224656,0.5273556,0.5623727,0.40166128,18.805522373695595,14.875346514237659,19.274394378866006,17.02501261147128,17.611332207855128,16.932932618761946,15.794929000897158
0.01457121,0.08338994565217392,947.62964,375.6134,0.034196958,0.0027071806,1877.8686795917636,31.50769230769231,1468.1503426776762,1877.8686795917636,3079.483695652174,1.7660286,0.018966107,neutral,-389.218,97.60142,48.992065,33.13312,21.371645,1.3833753,-10.501904,-4.5289025,2.5197098,-6.604434,-5.3014007,-5.607522,-8.26636,0.35125068,0.3608063,0.40771645,0.3750198,0.3540335,0.31056374,0.45533276,0.50941926,0.45898438,0.5261243,0.52976567,0.43767887,19.49162613080706,14.028592359648819,19.773081494101383,17.56840181885398,19.37192993814145,16.478786819246324,15.243744227071328
0.008350675,0.06504480698529412,921.4783,283.8987,0.029724305,0.0014596961,1861.6082278599042,25.28395061728395,1316.7637573053275,1861.6082278599042,2683.639705882353,1.5048025,0.01667133,sad,-434.95132,101.050285,51.38277,35.113354,22.8746,7.317269,-1.0290434,-2.3473282,2.3056726,-2.9457605,-5.049697,-4.347436,-5.9568563,0.35963407,0.36136332,0.28855112,0.2806131,0.34143087,0.4491079,0.42474562,0.41760626,0.5191101,0.6470149,0.66309345,0.49080074,19.411871725926964,14.686906268306277,18.31625122735615,16.058002838755737,17.456254438962784,16.052474212320767,15.852464702194284
0.013442153,0.053138650873655914,614.21747,376.73642,0.044244383,0.0017062764,1675.7189221201102,23.01123595505618,1154.2804201649956,1675.7189221201102,2324.9327956989246,1.837483,0.008965861,angry,-396.77298,121.94825,38.171886,21.105068,10.123805,2.0724134,2.1628914,-2.217441,-2.1848853,-5.9129167,-4.0821624,-6.3164344,-9.804074,0.24287032,0.34217894,0.30902895,0.27417123,0.3729316,0.4254421,0.49419948,0.45992452,0.34500507,0.44927728,0.5177741,0.35238507,20.092387633012947,15.842183841531064,17.582539590379486,18.19009973229558,17.945463457911288,17.215688208206608,15.813711135378288
0.008070473,0.0519995828276699,494.8265,331.08902,0.029844167,0.0010313364,1882.6159359068765,20.68686868686869,1220.6821396681948,1882.6159359068765,2778.5952669902913,1.429599,0.009036182,disgust,-432.60785,112.55337,50.22563,22.25137,15.953388,5.420147,1.2468597,2.3015683,0.8741776,-3.2140927,-1.5926143,-6.0311923,-4.214936,0.31417355,0.34017074,0.39087993,0.32406512,0.33123717,0.39349714,0.5007727,0.4595279,0.41624832,0.54365456,0.6494974,0.46686083,18.561895970239952,15.476127313958616,17.54772552049279,17.293212477142077,16.735779396987027,16.57507257653056,16.046671684834475
0.006837901,0.05725357380319149,614.0005,313.56125,0.038741697,0.0009698425,1861.9805323325988,22.755555555555556,1272.5511881769291,1861.9805323325988,2782.1642287234044,1.5612301,0.012444412,fear,-428.1368,109.94103,41.19413,22.822258,19.115654,8.605295,1.4574413,3.5350776,3.6368525,-3.0313947,-2.240578,-4.729331,-4.5332017,0.32987088,0.36525008,0.34217983,0.30803785,0.3574894,0.4132127,0.5540772,0.47954994,0.47837165,0.6550075,0.69930476,0.4749423,19.22558599142746,14.57247414249243,16.023545986075543,17.59181720590534,17.880820389028543,16.57337092038686,15.798260932856005
0.0152338175,0.05547000200320513,549.94305,372.46432,0.050092686,0.002107478,1754.126990494482,27.675675675675677,1187.8870253330404,1754.126990494482,2312.7003205128203,1.8042904,0.010289667,happy,-391.85968,120.1642,41.69724,14.323909,10.375159,4.0808835,3.6673107,-2.4896743,-2.4137611,-0.9150627,-1.1321135,-3.3159504,-9.072028,0.31700715,0.41151986,0.38081634,0.4350178,0.35600153,0.40557438,0.5047143,0.41494492,0.41741556,0.58448607,0.51206017,0.30436632,19.904548103173383,14.768721870021983,17.588681215649675,18.178122883496886,16.53587368580651,16.357455835452896,15.663388845802483
0.010845406,0.05095132549157303,517.0061,329.0315,0.038123365,0.0014512885,1693.0491725121876,24.094117647058823,1083.9520353834605,1693.0491725121876,2135.7092696629215,1.5644368,0.0057968814,neutral,-415.95193,123.21107,42.38183,19.457485,11.358995,3.5819046,3.2685385,1.2045403,-5.01683,-1.8770173,-2.2104845,-2.8438237,-5.787587,0.3073347,0.38631266,0.32960698,0.41567993,0.48159623,0.4681117,0.43562934,0.4518108,0.52446926,0.6212697,0.5090698,0.30079916,18.4716134749663,14.851160751917853,17.468740992929796,17.31468215867923,16.928260003985702,16.6352471041844,15.92511299286774
0.010781301,0.045110128012048195,425.6045,320.54053,0.03464877,0.0012730875,1683.3842559512523,25.924050632911392,1040.108061194647,1683.3842559512523,2031.1558734939758,1.6247039,0.0046852785,sad,-430.58505,123.50081,53.270042,21.124933,9.913049,6.540358,2.5965881,-3.5780523,-2.4297469,-3.4092684,-3.0122313,-6.0363145,-7.213312,0.3118621,0.35275164,0.35590106,0.3670849,0.33795974,0.3260489,0.43207514,0.4157007,0.4041847,0.5147149,0.43271536,0.26817015,18.596023435448775,15.899624086264797,19.140765381177687,18.56632460910141,16.599206945987905,16.099720202884246,15.510063012038724
0.01874155,0.07703322507022473,976.8324,348.3606,0.05075179,0.0036409365,1754.51875857595,24.094117647058823,1336.6307172029933,1754.51875857595,2593.925561797753,1.8489004,0.02067024,angry,-377.98596,110.7136,40.01003,20.80646,12.607869,5.530986,-1.9974071,-4.8686905,-3.3978758,-5.335901,-0.45952585,-5.6904035,-7.1228952,0.27862433,0.32870963,0.32764024,0.30236304,0.39436856,0.42250347,0.52121085,0.5010028,0.35747793,0.45644996,0.5399616,0.40465263,20.15112506583923,15.851268265137675,18.444005536670662,16.67107249471558,17.43181581356204,16.854816113954588,15.39660683805828
0.0072016697,0.06712045242537314,806.4716,268.32236,0.03192073,0.0012623224,1842.9411118544335,32.507936507936506,1348.4364426663212,1842.9411118544335,2652.751865671642,1.4935442,0.018741837,disgust,-428.7336,104.30093,42.865166,25.022198,21.29828,11.626817,4.242394,3.0603514,0.6030983,-1.0377462,-0.682641,-7.509697,-4.51786,0.35984713,0.3481058,0.316861,0.2890195,0.38041097,0.48903543,0.5575399,0.547518,0.47245815,0.68830174,0.72137606,0.5143531,18.91427030189466,15.144468146300047,16.612308392054466,16.01401931654671,17.006122425138138,15.722268048121167,15.315461448330607
